beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,dV_dF,dV_dK,dV_dBeta,dV_dRho,dV_dVolvol,dV_dVatm,volatility,d2V_dF2,d2V_dK2
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.024342028569615013,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,-0.031328809836356636,0.028749572373739256,0.0011845176419583714,0.0019891789569681517,0.001315213016619965,1.008381467116586,0.01438706663857309,966.299127429019,0.8387924157768142
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.024342028569615013,0.108,0.135,0.22314355131420976,1.0,0.0,-0.0382814945027773,0.03483509757657494,0.0016157822076839912,0.0027192013796889514,0.002717472030386303,1.0050456565701453,0.01463282462363728,962.9949134830505,0.7366268850800828
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.02070763052882847,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.03800230084095654,-0.03558589357878986,-0.0017453811399642527,-0.004303092765792216,0.011161609162965713,0.9041668854598005,0.014988260942503108,20.032507886675422,0.3845856928548826
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.02070763052882847,0.20600000000000002,0.16921428571428573,-0.19671029424605413,1.0,0.0,0.0300438730747124,-0.028385828944576558,-0.0012574041946544767,-0.0033735727857087117,0.00663634058123419,0.9377518290657312,0.014513719384435544,20.97161153484243,0.5995974483592901
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.02070763052882847,0.20600000000000002,0.18392857142857144,-0.11332868530700324,1.0,0.0,0.018805598908264783,-0.01784086284720289,-0.000758568379985447,-0.002187931282329747,0.002835761131123049,0.9698225355232934,0.014169439746177657,21.89751140125007,0.8308589308436884
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.02070763052882847,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.004561650005949833,-0.004248516684388246,-0.00025189037314299334,-0.0007664190965900319,0.00045569721607297,0.9934797219761569,0.014003871268374416,22.577853629798522,0.9982170486926114
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.02070763052882847,0.20600000000000002,0.21335714285714286,0.03509131981126998,1.0,0.0,-0.011078715446381605,0.010784469219334371,0.000247383388080058,0.0007751293825547512,8.732196736527253e-05,1.0023937862793255,0.01405162512202036,22.78707020888348,1.0156918818530707
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.02070763052882847,0.20600000000000002,0.2280714285714286,0.10178269430994238,1.0,0.0,-0.0257204810729731,0.024880605867376202,0.0007188097565086204,0.002261869342864986,0.0018015006292282365,0.9957853517456038,0.014316521864994831,22.503863397648505,0.8796247168522705
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.02070763052882847,0.20600000000000002,0.2427857142857143,0.16430305129127634,1.0,0.0,-0.03760193792156172,0.036290468878041306,0.0011507996066500992,0.0035594351719542283,0.005103607605971838,0.9790135478098577,0.01477040570127954,21.922365578679468,0.6677276389030021
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.02070763052882847,0.20600000000000002,0.2575,0.22314355131420976,1.0,0.0,-0.04629071782040728,0.04457946956565803,0.0015454569152195674,0.004626378042812962,0.00931559056803477,0.9590206880116009,0.015369042850716302,21.282043481222104,0.46498241626597486
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.018786788692755754,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.04741848876046202,-0.045815495829421106,-0.0016761542223631132,-0.005455254029756995,0.019027421492567864,0.8731292772123921,0.016193108886168622,2.852713112286305,0.17439336883377177
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.018786788692755754,0.30400000000000005,0.24971428571428575,-0.19671029424605427,1.0,0.0,0.041131653130752135,-0.04003612257262694,-0.001217789974763961,-0.004479574300039757,0.012015909222479193,0.9104797476471621,0.015253143567893028,3.1632386756420483,0.37500181650955144
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.018786788692755754,0.30400000000000005,0.27142857142857146,-0.11332868530700324,1.0,0.0,0.029405908109875565,-0.028763867945923095,-0.0007459741227511252,-0.003067488048291711,0.005427193567816846,0.9544412641179381,0.014494208721714103,3.599303437917165,0.6777276300950086
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.018786788692755754,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.010766689457703786,-0.010556969531964446,-0.0002512661086140344,-0.0011219724611183368,0.0008547931824171018,0.9912118697754815,0.01405528045452042,4.012636745364028,0.9785846513673563
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.018786788692755754,0.30400000000000005,0.3148571428571429,0.03509131981126998,1.0,0.0,-0.011938535965965768,0.011738075698621947,0.00024675225751558116,0.0011405511500528487,0.0003188104918949719,1.0000163789805219,0.0140666626428366,4.074899532866355,1.0141835126145262
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.018786788692755754,0.30400000000000005,0.33657142857142863,0.10178269430994238,1.0,0.0,-0.031791417714283794,0.031231826800263256,0.0007063702713028253,0.0032101930384775823,0.004062676313421054,0.9783293204575018,0.01454371037889144,3.742749992663256,0.7516960258960976
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.018786788692755754,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,-0.044994397525016876,0.044139469017926716,0.001113124120655229,0.004793744696335311,0.010244466748868253,0.9455581362536959,0.015374035267206532,3.3366059066856097,0.4483274122348072
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.018786788692755754,0.30400000000000005,0.38000000000000006,0.22314355131420976,1.0,0.0,-0.05252227788515935,0.05142403172694437,0.0014836848416521775,0.005942181247053924,0.017140443762247992,0.9175275534385146,0.01641974259981292,3.041096993918309,0.24021835613318715
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.017518784230844395,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.05170866849337365,-0.05050543106314568,-0.0016305958076834326,-0.006273484533941831,0.026657253630185673,0.8540144320889896,0.017516034205548037,-0.5457158985650659,0.06572320983544548
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.017518784230844395,0.402,0.33021428571428574,-0.19671029424605427,1.0,0.0,0.047535143593596535,-0.04672211225565434,-0.0011843272335054777,-0.005316309850678103,0.017650747242276,0.8877636210483493,0.016109837043429484,-0.42254928657923707,0.21677386695529283
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.017518784230844395,0.402,0.35892857142857143,-0.11332868530700324,1.0,0.0,0.03701749378540244,-0.03654020041905371,-0.0007323063301589716,-0.003821126340688985,0.008467932102046438,0.9376670179393555,0.014893349923866366,-0.152954597715363,0.5239595352532093
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.017518784230844395,0.402,0.3876428571428572,-0.03636764417087483,1.0,0.0,0.015523815601738865,-0.015366223083052227,-0.000250475759924762,-0.0014684452317309526,0.0013622911704952445,0.9881767062611123,0.014118692075509242,0.2293621229127771,0.9423938452142537
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.017518784230844395,0.402,0.41635714285714287,0.03509131981126998,1.0,0.0,-0.014085673224303335,0.013934196235761196,0.00024594053529836124,0.0015001581643581119,0.0006680899097832871,0.9967840227575622,0.014094372615396703,0.27500483113691376,0.9946727764790926
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.017518784230844395,0.402,0.4450714285714286,0.10178269430994238,1.0,0.0,-0.03768876733555337,0.037274572917291894,0.0006923237243910974,0.004035900766363731,0.006902073563727629,0.958417657860985,0.014857086813913921,-0.08821537539650874,0.6059096626443324
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.017518784230844395,0.402,0.47378571428571437,0.16430305129127634,1.0,0.0,-0.050152427151458026,0.04952959400892758,0.0010800334029892333,0.005733146648395637,0.015851896493362938,0.9157448467677393,0.016125880845714584,-0.38630992087728844,0.2783466035572721
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.017518784230844395,0.402,0.5025000000000001,0.22314355131420976,1.0,0.0,-0.05564294557003633,0.05484717898204719,0.001442540056156849,0.0068691238079565675,0.024901538123178746,0.8887932079303701,0.017635682446958508,-0.5325125751606237,0.11327292164810016
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.016588709420381667,0.5,0.375,-0.2876820724517809,1.0,0.0,0.053576343791994496,-0.052605161828441396,-0.001604775885094556,-0.006902177426826306,0.03385998108285104,0.8448014262347441,0.018888374381491848,-0.18501866705378234,0.013001945199499054
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.016588709420381667,0.5,0.4107142857142857,-0.19671029424605427,1.0,0.0,0.05120929454788259,-0.050562518191678354,-0.0011592424659090383,-0.005966350035552237,0.023199932298184622,0.8712373352521523,0.017035115098811622,-0.08931744233109384,0.11793380806685513
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.016588709420381667,0.5,0.4464285714285714,-0.11332868530700324,1.0,0.0,0.042577447203345775,-0.0421989195170669,-0.0007190331646061976,-0.004458864447803856,0.011748555206816946,0.921438621708356,0.015349886805908892,0.17064821777879047,0.39154741671154636
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.016588709420381667,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.019586556328221594,-0.01945958042749153,-0.00024952361357688524,-0.0018041960026665693,0.0019697666553408766,0.9844962760445695,0.014193619979611173,0.6625047732633504,0.8982346949761265
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.016588709420381667,0.5,0.5178571428571428,0.03509131981126998,1.0,0.0,-0.01669227733119838,0.016571802734663892,0.00024494678854680707,0.00185183533091271,0.0011291418668124553,0.9927933351408909,0.014134451988836663,0.7270989366148228,0.9651992509508068
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.016588709420381667,0.5,0.5535714285714286,0.10178269430994238,1.0,0.0,-0.042604311526611705,0.04227961277049017,0.0006782539582056435,0.004739842341533462,0.01008374665885381,0.9383886660030822,0.015239852946648088,0.24272250875867485,0.46929150356483407
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.016588709420381667,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,-0.05331787573253921,0.05283339615802519,0.0010547183126874415,0.0064581688608011945,0.021461917677073616,0.8925339524996316,0.0169703703221001,-0.05090372567906343,0.1653108830315784
0.25,-0.04999999999999999,0.21,0.014000000000000002,0.016588709420381667,0.5,0.625,0.22314355131420976,1.0,0.0,-0.056905721301792056,0.05628559823223079,0.0014200631955063603,0.007570258014205633,0.03225526825148539,0.8718383824899263,0.018931279375086763,-0.16432688543233098,0.04711786516509166
0.25,-0.04999999999999999,0.21,0.017,0.057956603868179225,0.01,0.0075,-0.2876820724517809,1.0,0.0,-0.2047608090027797,0.4214522942441734,-0.002096028756809476,-0.0001379399476586496,3.241963295042005e-05,0.880253831018784,0.016077619411698732,109.53044027317559,-50.72331443756183
0.25,-0.04999999999999999,0.21,0.017,0.057956603868179225,0.01,0.008214285714285714,-0.19671029424605427,1.0,0.0,-0.24395316079728335,0.3879912904847238,-0.001502153693100361,-0.00010325475544026297,2.1813478107146622e-05,0.9187511990981028,0.01636632950082054,124.83070133129102,-42.39664175287316
0.25,-0.04999999999999999,0.21,0.017,0.057956603868179225,0.01,0.008928571428571428,-0.11332868530700324,1.0,0.0,-0.27916240534497927,0.3600780215662347,-0.0009017182799053725,-6.446950265304174e-05,1.2073658045563818e-05,0.953519608042483,0.016633209601562025,143.6351038108796,-31.190328098062988
0.25,-0.04999999999999999,0.21,0.017,0.057956603868179225,0.01,0.009642857142857144,-0.03636764417087472,1.0,0.0,-0.3110623928576084,0.33644139973976195,-0.00030009292620314376,-2.223896761188726e-05,3.6302523487297123e-06,0.9851818199062687,0.016881742372163368,144.2249097927117,-31.08624468950438
0.25,-0.04999999999999999,0.21,0.017,0.057956603868179225,0.01,0.010357142857142856,0.03509131981126998,1.0,0.0,-0.3401770677646798,0.31616991668437616,0.00029915504448640995,2.2910732339065376e-05,-3.189722791452354e-06,1.014222177851442,0.01711463975936348,170.904956853235,-25.065826016730277
0.25,-0.04999999999999999,0.21,0.017,0.057956603868179225,0.01,0.011071428571428572,0.10178269430994238,1.0,0.0,-0.3669208287898629,0.29859297655389044,0.0008936423684380301,7.054773779047174e-05,-8.13476022654136e-06,1.0410232220784998,0.01733405413592725,177.67037840954455,-24.37003079391817
0.25,-0.04999999999999999,0.21,0.017,0.057956603868179225,0.01,0.011785714285714287,0.16430305129127634,1.0,0.0,-0.39162549869686814,0.28320682894781996,0.0014817907109665462,0.00012031784249466604,-1.1015060391583731e-05,1.0658921015015879,0.01754172203048407,188.42566396060076,-21.98017301278087
0.25,-0.04999999999999999,0.21,0.017,0.057956603868179225,0.01,0.0125,0.22314355131420976,1.0,0.0,-0.4145605376343342,0.26962582666545387,0.002062569802452341,0.0001719251338516692,-1.1686342865635524e-05,1.0890783089490639,0.017739064634748433,197.55030944423876,-19.8285832198053
0.25,-0.04999999999999999,0.21,0.017,0.029563089246191117,0.108,0.081,-0.2876820724517809,1.0,0.0,0.009937332239235082,-0.004105476418359285,-0.002239527775033112,-0.002653597085122694,0.0035143101276280397,0.9489912866971337,0.01687203409681762,84.86492116040243,0.5610552074413633
0.25,-0.04999999999999999,0.21,0.017,0.029563089246191117,0.108,0.08871428571428572,-0.19671029424605413,1.0,0.0,0.0033837539573295036,0.0005862382059488333,-0.0015802015980448392,-0.001949666365852476,0.0019772114605298707,0.9671816315566109,0.016858005001924227,86.55443236471454,0.6484638999739772
0.25,-0.04999999999999999,0.21,0.017,0.029563089246191117,0.108,0.09642857142857143,-0.11332868530700312,1.0,0.0,-0.0036032567426191055,0.005883425845275446,-0.0009350321628076586,-0.0011945586672612585,0.0008398373385620772,0.982707091559186,0.016882637720389934,87.98992199006847,0.7171370645620577
0.25,-0.04999999999999999,0.21,0.017,0.029563089246191117,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,-0.010833938106204047,0.0115670379700736,-0.00030676072446111924,-0.0004034534061003736,0.00015870576727805563,0.9951056035148617,0.016949772287705195,89.11963388337435,0.7638983946326992
0.25,-0.04999999999999999,0.21,0.017,0.029563089246191117,0.108,0.11185714285714286,0.03509131981127019,1.0,0.0,-0.018091164208418383,0.017404116338114384,0.00030128051442535053,0.0004055415656067929,-3.544345372752389e-05,1.0041271686682804,0.017061494000267723,89.91768996808727,0.757831126418468
0.25,-0.04999999999999999,0.21,0.017,0.029563089246191117,0.108,0.11957142857142858,0.10178269430994238,1.0,0.0,-0.02515744023852047,0.0231690595082924,0.0008859049813181308,0.0012134771555649682,0.0002580157060227961,1.00978566439908,0.017218104116442888,90.38349534589587,0.7369706756380502
0.25,-0.04999999999999999,0.21,0.017,0.029563089246191117,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,-0.03184234566480135,0.028666760654541337,0.0014447461109401427,0.002002857803218294,0.0010108841749789654,1.012351877572413,0.017418267423526586,90.55482605957259,0.6886791955931157
0.25,-0.04999999999999999,0.21,0.017,0.029563089246191117,0.108,0.135,0.22314355131420976,1.0,0.0,-0.03800257758299578,0.03374976818077475,0.0019766805761656236,0.0027594869930758215,0.0021725115456616706,1.0122934843311902,0.01765931947577464,90.48076121980608,0.6287837191935685
0.25,-0.04999999999999999,0.21,0.017,0.025146238376482576,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.03214018496463295,-0.029180300188934218,-0.002156687852611361,-0.004550266732850083,0.010116709348723107,0.9181360110505403,0.017722993037923164,10.969849048574984,0.40522483434596096
0.25,-0.04999999999999999,0.21,0.017,0.025146238376482576,0.20600000000000002,0.16921428571428573,-0.19671029424605413,1.0,0.0,0.02404118885831679,-0.0220150891823734,-0.0015448842830001475,-0.0034953663366477095,0.005878666841513391,0.947879838141394,0.01734339762724346,11.469221797715637,0.5682756457118461
0.25,-0.04999999999999999,0.21,0.017,0.025146238376482576,0.20600000000000002,0.18392857142857144,-0.11332868530700324,1.0,0.0,0.013659446248041492,-0.012488404555353437,-0.0009260177798176006,-0.0022225586752966375,0.0024774665374760474,0.9745669449142093,0.01708678878961817,11.926326093793792,0.7209699788719534
0.25,-0.04999999999999999,0.21,0.017,0.025146238376482576,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.00142855293398304,-0.0010546238884188057,-0.0003061088327260819,-0.0007681380150004191,0.00040882770432904003,0.9940139638685368,0.016985345099997003,12.248285800099602,0.820080191416893
0.25,-0.04999999999999999,0.21,0.017,0.025146238376482576,0.20600000000000002,0.21335714285714286,0.03509131981126998,1.0,0.0,-0.01157564770170502,0.011210834981860608,0.000300636075062366,0.0007753735882520818,3.921313621035871e-05,1.0029540698769706,0.017059885025125537,12.358821483930342,0.830525226920265
0.25,-0.04999999999999999,0.21,0.017,0.025146238376482576,0.20600000000000002,0.2280714285714286,0.10178269430994238,1.0,0.0,-0.02396698277744666,0.02293348631192827,0.0008775234983104951,0.0022856893808209655,0.0014110122029120653,1.0009963634127108,0.017312546660509513,12.25229190106684,0.7504957017001629
0.25,-0.04999999999999999,0.21,0.017,0.025146238376482576,0.20600000000000002,0.2427857142857143,0.16430305129127634,1.0,0.0,-0.034644308592344304,0.0330217883536543,0.001413875370948059,0.0036611696278832095,0.004226514686844762,0.9908146727505611,0.017726654217025906,11.996310224976568,0.61672618453221
0.25,-0.04999999999999999,0.21,0.017,0.025146238376482576,0.20600000000000002,0.2575,0.22314355131420976,1.0,0.0,-0.04314006556580929,0.041008319407437814,0.00190882491063471,0.004852628326945663,0.008024687872532077,0.9764031950204262,0.018273928367749954,11.679746491402142,0.4701363877960709
0.25,-0.04999999999999999,0.21,0.017,0.022813100404178232,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.04317900843162519,-0.041208433214855004,-0.0020778459924875037,-0.005924174407978544,0.017871673124031373,0.8886874651203205,0.018836374354756606,34.088547668292506,0.22591716551944793
0.25,-0.04999999999999999,0.21,0.017,0.022813100404178232,0.30400000000000005,0.24971428571428575,-0.19671029424605427,1.0,0.0,0.03582696887013885,-0.03447397860361541,-0.0015045774660882305,-0.004751589153390023,0.010932041976524642,0.925129794258334,0.018007647195025515,35.65163082804342,0.40454572816631285
0.25,-0.04999999999999999,0.21,0.017,0.022813100404178232,0.30400000000000005,0.27142857142857146,-0.11332868530700324,1.0,0.0,0.024078512438659234,-0.02328595398558213,-0.0009144986365394736,-0.003159156929111173,0.004780711639063018,0.963216603087657,0.017371649363386026,37.32640032654587,0.6293403779029076
0.25,-0.04999999999999999,0.21,0.017,0.022813100404178232,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.007652056722637356,-0.0073905572968752204,-0.0003055471327340076,-0.0011272764249836698,0.0007557780165590167,0.9925823082166646,0.017031115196382868,38.63318680237856,0.8174520767486947
0.25,-0.04999999999999999,0.21,0.017,0.022813100404178232,0.30400000000000005,0.3148571428571429,0.03509131981126998,1.0,0.0,-0.011199033956219163,0.010961594298302338,0.0003000722934021205,0.0011427531386443146,0.00021515736761679172,1.0014556398204653,0.017069026319712414,38.991634251924665,0.8391275779688222
0.25,-0.04999999999999999,0.21,0.017,0.022813100404178232,0.30400000000000005,0.33657142857142863,0.10178269430994238,1.0,0.0,-0.02836905153408579,0.02768813511269669,0.0008663847798906499,0.00328524598497415,0.0033230100129899576,0.9883891603452579,0.01749495210559448,38.33281624898325,0.6807177408098546
0.25,-0.04999999999999999,0.21,0.017,0.022813100404178232,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,-0.04117343179438567,0.04011805511415746,0.0013765116477215678,0.0050504077551971616,0.008895946444764657,0.9638284051590794,0.01823965748635415,37.1788992761409,0.4654896926042974
0.25,-0.04999999999999999,0.21,0.017,0.022813100404178232,0.30400000000000005,0.38000000000000006,0.22314355131420976,1.0,0.0,-0.04955852813972054,0.048191291920103636,0.0018398794189578016,0.0064157399982944785,0.015560439818596006,0.9388746077564805,0.019205417276337206,36.04867106960182,0.28795929168396156
0.25,-0.04999999999999999,0.21,0.017,0.021273139257435566,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.048959384544380466,-0.047493540321727916,-0.002017272227733402,-0.006929745485773076,0.025710333497602766,0.8666685784063834,0.02009691528962197,1.3059697008384092,0.11228669183268328
0.25,-0.04999999999999999,0.21,0.017,0.021273139257435566,0.402,0.33021428571428574,-0.19671029424605427,1.0,0.0,0.04326243765695624,-0.04226366375744478,-0.0014665646544398392,-0.0057481264539860355,0.01647385716035954,0.9035896334676791,0.01879766656177716,1.5080342209727338,0.26704580439685494
0.25,-0.04999999999999999,0.21,0.017,0.021273139257435566,0.402,0.35892857142857143,-0.11332868530700324,1.0,0.0,0.031751793212030865,-0.031166428197209693,-0.0009012849008782631,-0.003992526510787631,0.007567379757544845,0.9498173052807319,0.017725826245470543,1.8254077655058536,0.5220205402625517
0.25,-0.04999999999999999,0.21,0.017,0.021273139257435566,0.402,0.3876428571428572,-0.03636764417087483,1.0,0.0,0.012174740417030845,-0.011983985060676453,-0.00030486442884058995,-0.00147975244904619,0.0011953691092525531,0.9904102052371577,0.017086953266263073,2.1576377324712888,0.7986329819058723
0.25,-0.04999999999999999,0.21,0.017,0.021273139257435566,0.402,0.41635714285714287,0.03509131981126998,1.0,0.0,-0.012456695552748722,0.012271140908221258,0.00029937827564219255,0.0015063420719108045,0.0004902089047187363,0.9991700353125211,0.01708871380204241,2.2025934385020234,0.8318510102028592
0.25,-0.04999999999999999,0.21,0.017,0.021273139257435566,0.402,0.4450714285714286,0.10178269430994238,1.0,0.0,-0.033495234320759334,0.032982861726370036,0.0008531299867942099,0.0041901750992556774,0.00582827253819973,0.9729304686247625,0.017755698237203466,1.9187541885343324,0.5861444093730284
0.25,-0.04999999999999999,0.21,0.017,0.021273139257435566,0.402,0.47378571428571437,0.16430305129127634,1.0,0.0,-0.04665201140681384,0.0458739801855265,0.001339728612770319,0.00616765659725016,0.014295627147331569,0.936724542091757,0.01890587270479893,1.6065546292702706,0.32547186283019797
0.25,-0.04999999999999999,0.21,0.017,0.021273139257435566,0.402,0.5025000000000001,0.22314355131420976,1.0,0.0,-0.05364160296678602,0.052644963685525216,0.0017852664555007003,0.007563289158157849,0.02345376484344519,0.9082427712284017,0.02033151465467648,1.4030087606564232,0.16202259729189677
0.25,-0.04999999999999999,0.21,0.017,0.020143650206782868,0.5,0.375,-0.2876820724517809,1.0,0.0,0.051975897120970505,-0.050800800094341625,-0.0019759259020646347,-0.007702144439597491,0.033264633908514085,0.8527081373515772,0.021433728834121184,-1.8702123183444996,0.04830703738257903
0.25,-0.04999999999999999,0.21,0.017,0.020143650206782868,0.5,0.4107142857142857,-0.19671029424605427,1.0,0.0,0.04800086166739659,-0.04720775572626981,-0.0014346165019829549,-0.006542872361958718,0.02211287221040581,0.8858450511119083,0.019670915336673887,-1.827621387562317,0.16852975641782542
0.25,-0.04999999999999999,0.21,0.017,0.020143650206782868,0.5,0.4464285714285714,-0.11332868530700324,1.0,0.0,0.03765359838509008,-0.037187827772733335,-0.0008875786425277532,-0.004723098922382318,0.010669835973087238,0.9360091962128196,0.01813720935016981,-1.6908696665041134,0.4196269998146819
0.25,-0.04999999999999999,0.21,0.017,0.020143650206782868,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.015954265970841153,-0.015799895848446335,-0.0003040424127742636,-0.0018243485888636002,0.00172244425319934,0.9878455827032094,0.017152575044575714,-1.4542811399564926,0.7727916767109009
0.25,-0.04999999999999999,0.21,0.017,0.020143650206782868,0.5,0.5178571428571428,0.03509131981126998,1.0,0.0,-0.014331248028576216,0.014184000386096749,0.00029853154323578046,0.0018646424092272351,0.0008610857374358183,0.9964274474971724,0.017118777853008693,-1.4295509220829672,0.8173205803524917
0.25,-0.04999999999999999,0.21,0.017,0.020143650206782868,0.5,0.5535714285714286,0.10178269430994238,1.0,0.0,-0.038226621833226115,0.037823733150908714,0.0008389509850714738,0.004992348881516229,0.008751569791770608,0.9564035437797609,0.018083610029253665,-1.6710660633023622,0.4871175725474237
0.25,-0.04999999999999999,0.21,0.017,0.020143650206782868,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,-0.05054624924172302,0.04994081756302654,0.0013079638309931862,0.007059500404388297,0.019932926573207332,0.913128400711077,0.01967945895006054,-1.8436224769047271,0.21798337036038784
0.25,-0.04999999999999999,0.21,0.017,0.020143650206782868,0.5,0.625,0.22314355131420976,1.0,0.0,-0.055833133401350654,0.05505951061746118,0.0017480131682401367,0.00843577546011387,0.031151375468746467,0.8866297561334581,0.021568359845740195,-1.9163004516542514,0.08600231637956314
0.25,-0.04999999999999999,0.21,0.02,0.07183046164176343,0.01,0.0075,-0.2876820724517809,1.0,0.0,-0.22614262511211347,0.6391099965225022,-0.0019816894271385,-9.328579922418534e-05,1.329284252116203e-05,0.804277757240901,0.01861714290149312,10925.912952153281,-82.71161533457415
0.25,-0.04999999999999999,0.21,0.02,0.07183046164176343,0.01,0.008214285714285714,-0.19671029424605427,1.0,0.0,-0.307969700436006,0.5844043832192725,-0.0014657385270788748,-7.21938481218487e-05,9.289718300165006e-06,0.8666541600685362,0.01905351071118479,11808.366784382682,-68.76443858772063
0.25,-0.04999999999999999,0.21,0.02,0.07183046164176343,0.01,0.008928571428571428,-0.11332868530700324,1.0,0.0,-0.3824449448103229,0.5386191329753709,-0.000903056802947777,-4.634776937240126e-05,5.280022946640983e-06,0.9234920482839581,0.01945412475898017,12613.139699357844,-59.882654390719374
0.25,-0.04999999999999999,0.21,0.02,0.07183046164176343,0.01,0.009642857142857144,-0.03636764417087472,1.0,0.0,-0.45053846799147923,0.4997987048532826,-0.00030716295826294093,-1.636998522847044e-05,1.6122693458076043e-06,0.9755454836307687,0.0198246213007914,13353.93601253898,-47.913062406479405
0.25,-0.04999999999999999,0.21,0.02,0.07183046164176343,0.01,0.010357142857142856,0.03509131981126998,1.0,0.0,-0.5130777230161199,0.46650701410093415,0.00031192689750603186,1.7210014663371354e-05,-1.422164469522258e-06,1.023447361581109,0.020169436842969138,14029.26386173675,-44.69802781305967
0.25,-0.04999999999999999,0.21,0.02,0.07183046164176343,0.01,0.011071428571428572,0.10178269430994238,1.0,0.0,-0.5707633744106433,0.4376691510106724,0.0009467402035945316,5.393661212105272e-05,-3.581947238817662e-06,1.0677281338591915,0.020492118687587057,14656.192925954769,-42.65462997263029
0.25,-0.04999999999999999,0.21,0.02,0.07183046164176343,0.01,0.011785714285714287,0.16430305129127634,1.0,0.0,-0.624188204248477,0.41246669930560353,0.001591661615008011,9.34251391526697e-05,-4.668484349101831e-06,1.108833172676349,0.020795542975536412,15241.00290417607,-33.744561068485176
0.25,-0.04999999999999999,0.21,0.02,0.07183046164176343,0.01,0.0125,0.22314355131420976,1.0,0.0,-0.6738546744905483,0.390266419458829,0.0022424497363171536,0.0001353436598905411,-4.518937307684823e-06,1.1471379160812867,0.021082070863838766,15783.277462766418,-29.998226125371733
0.25,-0.04999999999999999,0.21,0.02,0.03478689353888006,0.108,0.081,-0.2876820724517809,1.0,0.0,0.0038926718715698925,0.003007506880710931,-0.0026492208114736737,-0.00268729067817719,0.0031350992357737084,0.9530774202834436,0.019725534715452134,5.0004177562836265,0.4605834926309401
0.25,-0.04999999999999999,0.21,0.02,0.03478689353888006,0.108,0.08871428571428572,-0.19671029424605413,1.0,0.0,-0.002138181542829418,0.0068266161030109225,-0.0018649857491670474,-0.0019623240046784396,0.0017660209267189586,0.9694228631645929,0.019763120577604237,5.120587215181883,0.5267942627252908
0.25,-0.04999999999999999,0.21,0.02,0.03478689353888006,0.108,0.09642857142857143,-0.11332868530700312,1.0,0.0,-0.008413558622947608,0.011099298044445103,-0.0011017251902445402,-0.0011967833390968963,0.0007588426588489572,0.9835216434675442,0.01983202551405105,5.219340334870549,0.5712470581917327
